#sphere drag coefficient from NACA Technical Note 253
313.512 0.63139
536.484 0.526853
984.668 0.449843
1984.25 0.402104
3641.91 0.384782
6842.36 0.37672
15496.4 0.413557
32720.9 0.475091
61475.4 0.521296
132874 0.546698
232748 0.523085
346199 0.398294
354380 0.101431
398279 0.0789568
539577 0.0754965
821557 0.0866568
1.2509e+06 0.108964
2.04285e+06 0.133949
3.3362e+06 0.160951
5.44838e+06 0.180612
