2.532939 23172.227865 308.760257 89.001474 1.489478
2.560716 23310.869096 309.088482 89.193830 1.281786
2.588494 23428.299520 309.388474 89.378741 1.065549
2.616272 23523.763729 309.658839 89.555551 0.842891
2.644050 23596.769297 309.898497 89.723663 0.617044
2.671827 23647.240384 310.106831 89.882536 0.393394
2.699605 23675.874141 310.283936 90.031580 0.183066
2.727383 23685.277270 310.431203 90.169631 0.017594
2.755161 23684.048748 310.553241 90.292874 -0.008346
2.782939 23687.985894 310.661688 90.397462 0.081187
2.810716 23695.914641 310.767898 90.495902 0.059980
2.838494 23699.215027 310.871712 90.596481 0.013514
2.866272 23701.082481 310.971463 90.694402 0.034084
2.894050 23706.026923 311.070017 90.788111 0.056240
2.921827 23710.754887 311.168876 90.882336 0.035335
2.949605 23713.585632 311.266485 90.977172 0.027024
2.977383 23717.017912 311.362745 91.070068 0.042026
3.005161 23721.398037 311.458839 91.161868 0.041738
3.032939 23725.030196 311.554561 91.254031 0.031880
3.060716 23728.240023 311.649292 91.345617 0.034462
3.088494 23731.997590 311.743385 91.436027 0.039364
3.116272 23735.788032 311.837140 91.526067 0.035527
3.144050 23739.161248 311.930246 91.615868 0.033064
3.171827 23742.590566 312.022622 91.704883 0.035759
3.199605 23746.213236 312.114496 91.793207 0.035883
3.227383 23749.678423 312.205851 91.881166 0.033538
3.255161 23753.014587 312.296548 91.968593 0.033673
3.282939 23756.440087 312.386647 92.055335 0.034596
3.310716 23759.863358 312.476220 92.141554 0.033633
3.338494 23763.173149 312.565205 92.227295 0.032801
3.366272 23766.467710 312.653577 92.312439 0.033166
3.394050 23769.786850 312.741388 92.396997 0.033034
3.421827 23773.052171 312.828637 92.481045 0.032287
3.449605 23776.264980 312.915290 92.564551 0.032087
3.477383 23779.477183 313.001361 92.647474 0.032107
3.505161 23782.669820 313.086868 92.729851 0.031686
3.532939 23785.815190 313.171795 92.811696 0.031277
3.560716 23788.936203 313.256136 92.892979 0.031164
3.588494 23792.043486 313.339903 92.973701 0.030937
3.616272 23795.117937 313.423097 93.053881 0.030555
3.644050 23798.159577 313.505708 93.133511 0.030308
3.671827 23801.181606 313.587739 93.212581 0.030120
3.699605 23804.179333 313.669194 93.291098 0.029819
3.727383 23807.145687 313.750069 93.369067 0.029523
3.755161 23810.086746 313.830363 93.446478 0.029304
3.782939 23813.005279 313.910077 93.523332 0.029055
3.810716 23815.896228 313.989211 93.599632 0.028765
3.838494 23818.759795 314.067762 93.675377 0.028514
3.866272 23821.599597 314.145730 93.750562 0.028278
3.894050 23824.414269 314.223116 93.825190 0.028011
3.921827 23827.201984 314.299918 93.899260 0.027747
3.949605 23829.964581 314.376135 93.972770 0.027506
3.977383 23832.702781 314.451766 94.045718 0.027255
4.005161 23835.415159 314.526812 94.118105 0.026993
4.032939 23838.101924 314.601269 94.189929 0.026744
4.060716 23840.764152 314.675139 94.261190 0.026499
4.088494 23843.401406 314.748419 94.331886 0.026245
4.116272 23846.013235 314.821109 94.402016 0.025993
4.144050 23848.600272 314.893208 94.471580 0.025748
4.171827 23851.162717 314.964715 94.540576 0.025500
4.199605 23853.700160 315.035629 94.609003 0.025249
4.227383 23856.212754 315.105948 94.676859 0.025003
4.255161 23858.700857 315.175672 94.744145 0.024758
4.282939 23861.164327 315.244799 94.810858 0.024511
4.310716 23863.603083 315.313329 94.876998 0.024265
4.338494 23866.017376 315.381260 94.942563 0.024021
4.366272 23868.407272 315.448592 95.007553 0.023777
4.394050 23870.772669 315.515322 95.071965 0.023532
4.421827 23873.113667 315.581450 95.135799 0.023289
4.449605 23875.430406 315.646975 95.199054 0.023046
4.477383 23877.722851 315.711896 95.261727 0.022803
4.505161 23879.991015 315.776211 95.323820 0.022561
4.532939 23882.235016 315.839919 95.385329 0.022319
4.560716 23884.454888 315.903019 95.446253 0.022078
4.588494 23886.650621 315.965510 95.506592 0.021837
4.616272 23888.822286 316.027391 95.566345 0.021597
4.644050 23890.969949 316.088660 95.625509 0.021357
4.671827 23893.093615 316.149316 95.684084 0.021117
4.699605 23895.193317 316.209358 95.742069 0.020877
4.727383 23897.269121 316.268786 95.799462 0.020639
4.755161 23899.321055 316.327597 95.856262 0.020400
4.782939 23901.349137 316.385790 95.912468 0.020162
4.810716 23903.353416 316.443365 95.968078 0.019924
4.838494 23905.333935 316.500319 96.023092 0.019686
4.866272 23907.290711 316.556653 96.077508 0.019449
4.894050 23909.223780 316.612364 96.131325 0.019212
4.921827 23911.133184 316.667452 96.184542 0.018976
4.949605 23913.018949 316.721916 96.237157 0.018740
4.977383 23914.881100 316.775753 96.289170 0.018504
5.005161 23916.719675 316.828964 96.340579 0.018268
5.032939 23918.534705 316.881547 96.391383 0.018033
5.060716 23920.326212 316.933500 96.441580 0.017798
5.088494 23922.094227 316.984823 96.491171 0.017563
5.116272 23923.838783 317.035515 96.540153 0.017328
5.144050 23925.559903 317.085574 96.588525 0.017094
5.171827 23927.257613 317.134999 96.636287 0.016860
5.199605 23928.931944 317.183790 96.683436 0.016626
5.227383 23930.582919 317.231944 96.729973 0.016393
5.255161 23932.210564 317.279462 96.775896 0.016160
5.282939 23933.814904 317.326342 96.821203 0.015927
5.310716 23935.395965 317.372582 96.865894 0.015694
5.338494 23936.953769 317.418183 96.909968 0.015462
5.366272 23938.488342 317.463142 96.953423 0.015230
5.394050 23939.999706 317.507459 96.996259 0.014998
5.421827 23941.487885 317.551133 97.038475 0.014766
5.449605 23942.952901 317.594163 97.080069 0.014534
5.477383 23944.394776 317.636548 97.121041 0.014303
5.505161 23945.813534 317.678286 97.161389 0.014072
5.532939 23947.209193 317.719378 97.201113 0.013841
5.560716 23948.581777 317.759821 97.240211 0.013611
5.588494 23949.931306 317.799616 97.278683 0.013380
5.616272 23951.257800 317.838761 97.316528 0.013150
5.644050 23952.561280 317.877255 97.353745 0.012920
5.671827 23953.841766 317.915097 97.390332 0.012690
5.699605 23955.099277 317.952287 97.426290 0.012460
5.727383 23956.333833 317.988824 97.461617 0.012231
5.755161 23957.545452 318.024707 97.496312 0.012002
5.782939 23958.734154 318.059935 97.530375 0.011772
5.810716 23959.899958 318.094507 97.563805 0.011544
5.838494 23961.042880 318.128422 97.596600 0.011315
5.866272 23962.162940 318.161681 97.628761 0.011086
5.894050 23963.260156 318.194281 97.660286 0.010858
5.921827 23964.334545 318.226223 97.691175 0.010630
5.949605 23965.386124 318.257505 97.721427 0.010402
5.977383 23966.414912 318.288128 97.751041 0.010174
6.005161 23967.420924 318.318089 97.780017 0.009946
6.032939 23968.404179 318.347390 97.808354 0.009719
6.060716 23969.364692 318.376028 97.836051 0.009491
6.088494 23970.302481 318.404004 97.863107 0.009264
6.116272 23971.217563 318.431317 97.889523 0.009037
6.144050 23972.109953 318.457966 97.915298 0.008811
6.171827 23972.979669 318.483950 97.940430 0.008584
6.199605 23973.826727 318.509271 97.964921 0.008357
6.227383 23974.651142 318.533926 97.988768 0.008131
6.255161 23975.452933 318.557915 98.011971 0.007905
6.282939 23976.232114 318.581239 98.034531 0.007679
6.310716 23976.988704 318.603896 98.056447 0.007453
6.338494 23977.722717 318.625886 98.077718 0.007227
6.366272 23978.434172 318.647209 98.098344 0.007002
6.394050 23979.123084 318.667865 98.118324 0.006776
6.421827 23979.789472 318.687853 98.137659 0.006551
6.449605 23980.433353 318.707173 98.156349 0.006326
6.477383 23981.054743 318.725825 98.174392 0.006102
6.505161 23981.653663 318.743809 98.191788 0.005877
6.532939 23982.230129 318.761124 98.208539 0.005652
6.560716 23982.784162 318.777771 98.224643 0.005428
6.588494 23983.315782 318.793750 98.240100 0.005204
6.616272 23983.825008 318.809059 98.254911 0.004980
6.644050 23984.311863 318.823701 98.269075 0.004757
6.671827 23984.776369 318.837674 98.282593 0.004533
6.699605 23985.218551 318.850979 98.295465 0.004310
6.727383 23985.638433 318.863616 98.307690 0.004087
6.755161 23986.036042 318.875586 98.319270 0.003865
6.782939 23986.411408 318.886888 98.330205 0.003643
6.810716 23986.764563 318.897524 98.340495 0.003421
6.838494 23987.095540 318.907494 98.350141 0.003199
6.866272 23987.404379 318.916799 98.359143 0.002978
6.894050 23987.691120 318.925440 98.367503 0.002757
6.921827 23987.955811 318.933417 98.375221 0.002537
6.949605 23988.198507 318.940733 98.382299 0.002317
6.977383 23988.419268 318.947389 98.388738 0.002098
7.005161 23988.618166 318.953386 98.394541 0.001880
7.032939 23988.795285 318.958728 98.399709 0.001663
7.060716 23988.950727 318.963416 98.404245 0.001446
7.088494 23989.084617 318.967456 98.408153 0.001232
7.116272 23989.197110 318.970850 98.411437 0.001019
7.144050 23989.288409 318.973606 98.414104 0.000808
7.171827 23989.358787 318.975733 98.416161 0.000600
7.199605 23989.408634 318.977241 98.417621 0.000398
7.227383 23989.438551 318.978153 98.418503 0.000202
7.255161 23989.449611 318.978506 98.418845 0.000022
7.282939 23989.444517 318.978395 98.418739 -0.000114
7.310716 23989.425572 318.977695 98.418058 -0.000290
7.338494 23989.380771 318.976273 98.416680 -0.000620
7.366272 23989.303810 318.974076 98.414558 -0.000893
7.394050 23989.205571 318.971089 98.411668 -0.001076
7.421827 23989.084415 318.967317 98.408015 -0.001370
7.449605 23988.930798 318.962768 98.403616 -0.001683
7.477383 23988.752629 318.957451 98.398474 -0.001867
7.505161 23988.555509 318.951383 98.392599 -0.002099
7.532939 23988.329572 318.944574 98.386011 -0.002417
7.560716 23988.076069 318.937031 98.378716 -0.002631
7.588494 23987.804489 318.928763 98.370715 -0.002816
7.616272 23987.508808 318.919780 98.362021 -0.003110
7.644050 23987.183998 318.910083 98.352643 -0.003365
7.671827 23986.839079 318.899677 98.342575 -0.003534
7.699605 23986.473960 318.888569 98.331824 -0.003788
7.727383 23986.080466 318.876759 98.320400 -0.004070
7.755161 23985.663564 318.864249 98.308299 -0.004256
7.782939 23985.228250 318.851043 98.295519 -0.004468
7.810716 23984.767182 318.837144 98.282072 -0.004754
7.838494 23984.279988 318.822550 98.267955 -0.004973
7.866272 23983.773789 318.807264 98.253165 -0.005160
7.894050 23983.244978 318.791289 98.237709 -0.005427
7.921827 23982.689079 318.774625 98.221589 -0.005677
7.949605 23982.111984 318.757272 98.204802 -0.005863
7.977383 23981.514535 318.739233 98.187349 -0.006100
8.005161 23980.890903 318.720509 98.169236 -0.006367
8.032939 23980.243608 318.701099 98.150460 -0.006570
8.060716 23979.576575 318.681006 98.131021 -0.006781
8.088494 23978.885350 318.660231 98.110923 -0.007045
8.116272 23978.168869 318.638773 98.090168 -0.007273
8.144050 23977.431756 318.616635 98.068752 -0.007473
8.171827 23976.672419 318.593817 98.046678 -0.007721
8.199605 23975.887590 318.570320 98.023951 -0.007968
8.227383 23975.080497 318.546145 98.000566 -0.008172
8.255161 23974.252285 318.521293 97.976526 -0.008401
8.282939 23973.399451 318.495765 97.951834 -0.008654
8.310716 23972.522888 318.469561 97.926489 -0.008872
8.338494 23971.625205 318.442683 97.900490 -0.009088
8.366272 23970.704187 318.415132 97.873842 -0.009335
8.394050 23969.758727 318.386908 97.846545 -0.009568
8.421827 23968.791359 318.358012 97.818597 -0.009781
8.449605 23967.801672 318.328446 97.790000 -0.010018
8.477383 23966.787659 318.298210 97.760758 -0.010259
8.505161 23965.750740 318.267305 97.730869 -0.010477
8.532939 23964.691879 318.235732 97.700334 -0.010704
8.560716 23963.609314 318.203493 97.669156 -0.010947
8.588494 23962.503129 318.170587 97.637334 -0.011174
8.616272 23961.374776 318.137016 97.604869 -0.011396
8.644050 23960.223392 318.102782 97.571763 -0.011634
8.671827 23959.048164 318.067885 97.538017 -0.011868
8.699605 23957.850233 318.032325 97.503632 -0.012091
8.727383 23956.629666 317.996105 97.468608 -0.012323
8.755161 23955.385431 317.959225 97.432947 -0.012560
8.782939 23954.117981 317.921685 97.396650 -0.012787
8.810716 23952.827923 317.883488 97.359717 -0.013016
8.838494 23951.514528 317.844635 97.322150 -0.013252
8.866272 23950.177632 317.805125 97.283951 -0.013484
8.894050 23948.817898 317.764961 97.245119 -0.013711
8.921827 23947.435087 317.724143 97.205657 -0.013946
8.949605 23946.028734 317.682673 97.165565 -0.014180
8.977383 23944.599239 317.640552 97.124844 -0.014409
9.005161 23943.146745 317.597780 97.083496 -0.014642
9.032939 23941.670812 317.554359 97.041522 -0.014877
9.060716 23940.171504 317.510290 96.998922 -0.015109
9.088494 23938.649110 317.465575 96.955699 -0.015340
9.116272 23937.103390 317.420214 96.911852 -0.015575
9.144050 23935.534185 317.374208 96.867384 -0.015809
9.171827 23933.941726 317.327559 96.822296 -0.016041
9.199605 23932.325982 317.280268 96.776588 -0.016275
9.227383 23930.686734 317.232335 96.730262 -0.016510
9.255161 23929.024069 317.183764 96.683320 -0.016743
9.282939 23927.338071 317.134553 96.635762 -0.016977
9.310716 23925.628580 317.084705 96.587589 -0.017213
9.338494 23923.895555 317.034221 96.538804 -0.017448
9.366272 23922.139091 316.983102 96.489406 -0.017682
9.394050 23920.359122 316.931350 96.439398 -0.017918
9.421827 23918.555548 316.878965 96.388780 -0.018154
9.449605 23916.728416 316.825949 96.337555 -0.018389
9.477383 23914.877722 316.772303 96.285723 -0.018625
9.505161 23913.003374 316.718028 96.233285 -0.018862
9.532939 23911.105358 316.663126 96.180243 -0.019098
9.560716 23909.183691 316.607598 96.126598 -0.019335
9.588494 23907.238314 316.551444 96.072351 -0.019573
9.616272 23905.269176 316.494668 96.017504 -0.019810
9.644050 23903.276282 316.437268 95.962058 -0.020048
9.671827 23901.259601 316.379248 95.906014 -0.020286
9.699605 23899.219075 316.320608 95.849374 -0.020525
9.727383 23897.154683 316.261350 95.792138 -0.020763
9.755161 23895.066409 316.201474 95.734309 -0.021002
9.782939 23892.954200 316.140982 95.675887 -0.021242
9.810716 23890.818019 316.079876 95.616874 -0.021482
9.838494 23888.657845 316.018156 95.557272 -0.021722
9.866272 23886.473636 315.955824 95.497080 -0.021962
9.894050 23884.265347 315.892882 95.436302 -0.022203
9.921827 23882.032946 315.829329 95.374937 -0.022445
9.949605 23879.776396 315.765169 95.312988 -0.022686
9.977383 23877.495651 315.700401 95.250455 -0.022929
10.005161 23875.190669 315.635027 95.187341 -0.023171
10.032939 23872.861412 315.569049 95.123645 -0.023414
10.060716 23870.507834 315.502468 95.059370 -0.023658
10.088494 23868.129888 315.435284 94.994517 -0.023901
10.116272 23865.727529 315.367499 94.929086 -0.024146
10.144050 23863.300712 315.299115 94.863080 -0.024391
10.171827 23860.849385 315.230132 94.796500 -0.024636
10.199605 23858.373497 315.160552 94.729346 -0.024882
10.227383 23855.873000 315.090376 94.661620 -0.025128
10.255161 23853.347838 315.019604 94.593323 -0.025375
10.282939 23850.797957 314.948239 94.524457 -0.025623
10.310716 23848.223301 314.876281 94.455022 -0.025871
10.338494 23845.623813 314.803731 94.385019 -0.026119
10.366272 23842.999432 314.730590 94.314450 -0.026368
10.394050 23840.350097 314.656860 94.243317 -0.026618
10.421827 23837.675746 314.582541 94.171618 -0.026869
10.449605 23834.976313 314.507634 94.099357 -0.027120
10.477383 23832.251731 314.432141 94.026534 -0.027372
10.505161 23829.501932 314.356062 93.953150 -0.027624
10.532939 23826.726843 314.279398 93.879206 -0.027878
10.560716 23823.926391 314.202150 93.804702 -0.028132
10.588494 23821.100502 314.124319 93.729641 -0.028386
10.616272 23818.249095 314.045906 93.654021 -0.028642
10.644050 23815.372092 313.966910 93.577846 -0.028898
10.671827 23812.469408 313.887334 93.501114 -0.029156
10.699605 23809.540958 313.807178 93.423828 -0.029414
10.727383 23806.586652 313.726442 93.345987 -0.029673
10.755161 23803.606399 313.645127 93.267593 -0.029933
10.782939 23800.600104 313.563233 93.188645 -0.030193
10.810716 23797.567668 313.480761 93.109145 -0.030455
10.838494 23794.508990 313.397711 93.029092 -0.030718
10.866272 23791.423965 313.314084 92.948488 -0.030982
10.894050 23788.312484 313.229879 92.867333 -0.031247
10.921827 23785.174434 313.145098 92.785627 -0.031514
10.949605 23782.009700 313.059739 92.703369 -0.031781
10.977383 23778.818159 312.973803 92.620561 -0.032050
11.005161 23775.599686 312.887291 92.537203 -0.032320
11.032939 23772.354153 312.800201 92.453294 -0.032591
11.060716 23769.081424 312.712534 92.368834 -0.032864
11.088494 23765.781359 312.624289 92.283823 -0.033138
11.116272 23762.453814 312.535466 92.198261 -0.033413
11.144050 23759.098637 312.446064 92.112147 -0.033690
11.171827 23755.715674 312.356082 92.025481 -0.033969
11.199605 23752.304761 312.265521 91.938262 -0.034249
11.227383 23748.865730 312.174379 91.850490 -0.034531
11.255161 23745.398406 312.082654 91.762163 -0.034815
11.282939 23741.902605 311.990346 91.673281 -0.035101
11.310716 23738.378140 311.897454 91.583843 -0.035389
11.338494 23734.824812 311.803975 91.493847 -0.035678
11.366272 23731.242416 311.709909 91.403291 -0.035970
11.394050 23727.630739 311.615253 91.312175 -0.036264
11.421827 23723.989557 311.520005 91.220496 -0.036560
11.449605 23720.318638 311.424164 91.128252 -0.036859
11.477383 23716.617742 311.327727 91.035442 -0.037160
11.505161 23712.886615 311.230691 90.942062 -0.037463
11.532939 23709.124994 311.133054 90.848111 -0.037770
11.560716 23705.332605 311.034812 90.753586 -0.038079
11.588494 23701.509161 310.935962 90.658483 -0.038391
11.616272 23697.654363 310.836501 90.562800 -0.038706
11.644050 23693.767898 310.736425 90.466532 -0.039024
11.671827 23689.849440 310.635729 90.369677 -0.039346
11.699605 23685.898647 310.534410 90.272229 -0.039671
11.727383 23681.915161 310.432462 90.174185 -0.040000
11.755161 23677.898609 310.329881 90.075540 -0.040332
11.782939 23673.848598 310.226661 89.976289 -0.040669
11.810716 23669.764721 310.122796 89.876427 -0.041010
11.838494 23665.646546 310.018280 89.775947 -0.041355
11.866272 23661.493624 309.913107 89.674843 -0.041705
11.894050 23657.305484 309.807269 89.573109 -0.042059
11.921827 23653.081629 309.700758 89.470738 -0.042419
11.949605 23648.821541 309.593568 89.367723 -0.042784
11.977383 23644.524674 309.485688 89.264054 -0.043154
12.005161 23640.190455 309.377111 89.159724 -0.043531
12.032939 23635.818282 309.267826 89.054724 -0.043914
12.060716 23631.407523 309.157823 88.949043 -0.044303
12.088494 23626.957510 309.047090 88.842672 -0.044699
12.116272 23622.467543 308.935617 88.735599 -0.045102
12.144050 23617.936884 308.823390 88.627812 -0.045513
12.171827 23613.364756 308.710397 88.519300 -0.045931
12.199605 23608.750338 308.596623 88.410047 -0.046358
12.227383 23604.092765 308.482053 88.300042 -0.046794
12.255161 23599.391127 308.366670 88.189267 -0.047240
12.282939 23594.644459 308.250459 88.077707 -0.047695
12.310716 23589.851744 308.133400 87.965346 -0.048161
12.338494 23585.011905 308.015475 87.852163 -0.048638
12.366272 23580.123805 307.896662 87.738141 -0.049126
12.394050 23575.186239 307.776941 87.623258 -0.049627
12.421827 23570.197931 307.656286 87.507492 -0.050141
12.449605 23565.157530 307.534674 87.390820 -0.050669
12.477383 23560.063600 307.412078 87.273215 -0.051212
12.505161 23554.914622 307.288469 87.154653 -0.051770
12.532939 23549.708978 307.163817 87.035103 -0.052345
12.560716 23544.444951 307.038091 86.914535 -0.052938
12.588494 23539.120714 306.911255 86.792916 -0.053550
12.616272 23533.734322 306.783272 86.670212 -0.054181
12.644050 23528.283704 306.654104 86.546386 -0.054835
12.671827 23522.766652 306.523708 86.421396 -0.055510
12.699605 23517.180809 306.392038 86.295201 -0.056211
12.727383 23511.523658 306.259048 86.167755 -0.056937
12.755161 23505.792510 306.124685 86.039008 -0.057691
12.782939 23499.984485 305.988893 85.908909 -0.058475
12.810716 23494.096502 305.851614 85.777400 -0.059290
12.838494 23488.125257 305.712783 85.644420 -0.060140
12.866272 23482.067203 305.572331 85.509906 -0.061027
12.894050 23475.918533 305.430186 85.373785 -0.061953
12.921827 23469.675150 305.286266 85.235984 -0.062922
12.949605 23463.332646 305.140486 85.096420 -0.063936
12.977383 23456.886270 304.992754 84.955006 -0.065000
13.005161 23450.330893 304.842970 84.811646 -0.066117
13.032939 23443.660978 304.691026 84.666239 -0.067291
13.060716 23436.870531 304.536805 84.518672 -0.068528
13.088494 23429.953065 304.380180 84.368826 -0.069833
13.116272 23422.901540 304.221013 84.216569 -0.071210
13.144050 23415.708311 304.059155 84.061761 -0.072668
13.171827 23408.365067 303.894444 83.904246 -0.074212
13.199605 23400.862749 303.726702 83.743856 -0.075851
13.227383 23393.191481 303.555736 83.580408 -0.077593
13.255161 23385.340468 303.381335 83.413701 -0.079447
13.282939 23377.297899 303.203267 83.243515 -0.081426
13.310716 23369.050825 303.021280 83.069610 -0.083540
13.338494 23360.585029 302.835095 82.891722 -0.085802
13.366272 23351.884870 302.644406 82.709558 -0.088229
13.394050 23342.933113 302.448874 82.522800 -0.090837
13.421827 23333.710728 302.248129 82.331092 -0.093645
13.449605 23324.196667 302.041756 82.134044 -0.096675
13.477383 23314.367597 301.829300 81.931220 -0.099950
13.505161 23304.197609 301.610252 81.722138 -0.103498
13.532939 23293.657872 301.384046 81.506262 -0.107350
13.560716 23282.716233 301.150052 81.282990 -0.111542
13.588494 23271.336769 300.907562 81.051652 -0.116114
13.616272 23259.479250 300.655786 80.811496 -0.121111
13.644050 23247.098540 300.393832 80.561676 -0.126587
13.671827 23234.143888 300.120700 80.301239 -0.132601
13.699605 23220.558116 299.835257 80.029110 -0.139222
13.727383 23206.276681 299.536221 79.744069 -0.146528
13.755161 23191.226591 299.222138 79.444736 -0.154611
13.782939 23175.325162 298.891355 79.129536 -0.163574
13.810716 23158.478587 298.541988 78.796679 -0.173535
13.838494 23140.580309 298.171887 78.444118 -0.184632
13.866272 23121.509176 297.778592 78.069513 -0.197020
13.894050 23101.127371 297.359290 77.670185 -0.210877
13.921827 23079.278123 296.910759 77.243066 -0.226405
